
source: SS-35 2377 A, target: SS-34 2375 A, value: 3.92
source: Ross 508 A, target: DM+19 2881 B, value: 5.65


source: Ross 508 A, target: DM+16 2708 A, value: 4.7


source: Ross 508 A, target: Ross 52 A, value: 5.9


source: Ross 508 A, target: Ross 52 B, value: 5.9


source: DM+24 2733 B, target: DM+24 2786 A, value: 5.14


source: DM+24 2733 B, target: DM+24 2786 B, value: 5.14


source: DM+24 2733 B, target: DM+24 2733 A, value: 2


source: DM+24 2733 B, target: DM+16 2658 A, value: 7.67


source: Psi Capricorni A, target: DM-23 15935 A, value: 6.98


source: Psi Capricorni A, target: DM-28 16676 A, value: 4.74


source: Psi Capricorni A, target: AC+20 76187 A, value: 6.21


source: AC+39 57322 A, target: Ross 188 A, value: 5.27


source: AC+39 57322 A, target: AC+39 60670 A, value: 7.36


source: AC+39 57322 A, target: AC+39 60670 B, value: 7.36


source: AC+39 57322 B, target: Ross 188 A, value: 5.27


source: AC+39 57322 B, target: AC+39 60670 A, value: 7.36


source: AC+39 57322 B, target: AC+39 60670 B, value: 7.36


source: AC+39 57322 C, target: Ross 188 A, value: 5.27


source: AC+39 57322 C, target: AC+39 60670 A, value: 7.36


source: AC+39 57322 C, target: AC+39 60670 B, value: 7.36


source: Ross 165 A, target: AC+20 1463-148 A, value: 7.41


source: Ross 165 A, target: AC+20 1463-154 B, value: 7.41


source: Ross 165 A, target: AC+32 54804 A, value: 7.49


source: Ross 165 A, target: AC+32 54804 B, value: 7.49


source: Ross 165 B, target: AC+20 1463-148 A, value: 7.41


source: Ross 165 B, target: AC+20 1463-154 B, value: 7.41


source: Ross 165 B, target: AC+32 54804 A, value: 7.49


source: Ross 165 B, target: AC+32 54804 B, value: 7.49


source: DM-48 11837 A, target: Mu Arae A, value: 5.46


source: DM-48 11837 A, target: DM-51 10924 A, value: 2.29


source: DM-48 11837 A, target: DM-51 10924 B, value: 2.29


source: DM+16 2658 A, target: DM+13 2901 A, value: 7.85


source: DM+16 2658 A, target: DM+24 2786 A, value: 7.96


source: DM+16 2658 A, target: DM+24 2786 B, value: 7.96


source: DM+16 2658 A, target: DM+24 2733 A, value: 7.75


source: DM+16 2658 A, target: DM+24 2733 B, value: 7.67


source: DM+16 2658 A, target: DM+19 2881 A, value: 7.69


source: DM+16 2658 A, target: DM+19 2881 B, value: 7.69


source: DM-48 12818 A, target: DM-46 12902 A, value: 7.82


source: DM-48 12818 A, target: DM-46 12902 B, value: 7.82


source: DM+52 2294 A, target: DM+51 2402 A, value: 3.77


source: DM+52 2294 A, target: DM+51 2402 B, value: 3.77


source: DM+52 2294 A, target: DM+45 2743 A, value: 6.41


source: DM+52 2294 A, target: VB 9 B, value: 6.41


source: L 480-69 A, target: DM-37 10500 A, value: 5.08


source: L 480-69 A, target: DM-37 10500 B, value: 5.08


source: AC+54 1646-56 A, target: LP 101-15 A, value: 3.37


source: AC+54 1646-56 A, target: LP 101-15 B, value: 3.37


source: AC+54 1646-56 A, target: LP 101-167 C, value: 3.37


source: Zeta Herculis A, target: Ross 868 A, value: 6.6


source: Zeta Herculis A, target: DM+25 3173 A, value: 4.89


source: Zeta Herculis A, target: Ross 863 A, value: 6.4


source: Zeta Herculis A, target: Botany Bay A, value: 1.15


source: Zeta Herculis B, target: Ross 868 A, value: 6.6


source: Zeta Herculis B, target: DM+25 3173 A, value: 4.89


source: Zeta Herculis B, target: Ross 863 A, value: 6.4


source: Zeta Herculis B, target: Botany Bay A, value: 1.15


source: DM+19 2881 A, target: DM+25 2874 A, value: 6.66


source: DM+19 2881 A, target: AC+18 1890-112 A, value: 7.46


source: DM+19 2881 A, target: L 1272-21 B, value: 7.46


source: DM+19 2881 A, target: Ross 508 A, value: 5.65


source: DM+19 2881 A, target: DM+16 2658 A, value: 7.69


source: DM+19 2881 A, target: DM+16 2708 A, value: 5.16


source: DM+19 2881 A, target: Ross 52 A, value: 5.58


source: DM+19 2881 A, target: Ross 52 B, value: 5.58


source: DM+19 2881 A, target: Arcturus A, value: 6.68


source: DM+19 2881 B, target: DM+25 2874 A, value: 6.66


source: DM+19 2881 B, target: AC+18 1890-112 A, value: 7.46


source: DM+19 2881 B, target: L 1272-21 B, value: 7.46


source: DM+19 2881 B, target: Ross 508 A, value: 5.65


source: DM+19 2881 B, target: DM+16 2658 A, value: 7.69


source: DM+19 2881 B, target: DM+16 2708 A, value: 5.16


source: DM+19 2881 B, target: Ross 52 A, value: 5.58


source: DM+19 2881 B, target: Ross 52 B, value: 5.58


source: DM+19 2881 B, target: Arcturus A, value: 6.68


source: LP 101-15 A, target: AC+54 1646-56 A, value: 3.37


source: LP 101-15 A, target: AC+61 26806 A, value: 7.65


source: LP 101-15 A, target: 26 Draconis A, value: 7.72


source: LP 101-15 A, target: 26 Draconis B, value: 7.72


source: LP 101-15 B, target: AC+54 1646-56 A, value: 3.37


source: LP 101-15 B, target: AC+61 26806 A, value: 7.65


source: LP 101-15 B, target: 26 Draconis A, value: 7.72


source: LP 101-15 B, target: 26 Draconis B, value: 7.72


source: LP 101-167 C, target: AC+54 1646-56 A, value: 3.37


source: LP 101-167 C, target: AC+61 26806 A, value: 7.65


source: LP 101-167 C, target: 26 Draconis A, value: 7.72


source: LP 101-167 C, target: 26 Draconis B, value: 7.72


source: Botany Bay A, target: Ross 868 A, value: 6.84


source: Botany Bay A, target: DM+25 3173 A, value: 5.55


source: Botany Bay A, target: Ross 863 A, value: 7.16


source: Botany Bay A, target: Zeta Herculis A, value: 1.15


source: Botany Bay A, target: Zeta Herculis B, value: 1.15


source: AC+20 1463-148 A, target: Ross 165 A, value: 7.41


source: AC+20 1463-148 A, target: Ross 165 B, value: 7.41


source: AC+20 1463-148 A, target: AC+32 54804 A, value: 5.5


source: AC+20 1463-148 A, target: AC+32 54804 B, value: 5.5


source: AC+20 1463-154 B, target: Ross 165 A, value: 7.41


source: AC+20 1463-154 B, target: Ross 165 B, value: 7.41


source: AC+20 1463-154 B, target: AC+32 54804 A, value: 5.5


source: AC+20 1463-154 B, target: AC+32 54804 B, value: 5.5


source: DM-58 7076 A, target: Mu Arae A, value: 7.67


source: Wolf 534 A, target: Ross 845 A, value: 4.27


source: Wolf 534 A, target: AC-12 2306-155 A, value: 5.88


source: King A, target: DM+5 3409 A, value: 7.64


source: King A, target: DM+5 3409 B, value: 7.64


source: King A, target: New Melbourne A, value: 7.33


source: King A, target: DM-3 4233 A, value: 4.78


source: King A, target: Clarkesstar A, value: 6.59


source: King A, target: DM-8 4352 B, value: 6.59


source: King A, target: VB 8 C, value: 6.59


source: King A, target: Wolf 629 A, value: 6.53


source: King A, target: Wolf 629 B, value: 6.53


source: New Melbourne A, target: Ross 863 A, value: 7.44


source: New Melbourne A, target: King A, value: 7.33


source: New Melbourne A, target: Mu Herculis A, value: 4.32


source: New Melbourne A, target: Mu Herculis B, value: 4.32


source: New Melbourne A, target: Mu Herculis C, value: 4.32


source: DM+27 4120 A, target: Iota Pegasi A, value: 5.88


source: DM+27 4120 A, target: Iota Pegasi B, value: 5.88


source: DM+27 4120 B, target: Iota Pegasi A, value: 5.88


source: DM+27 4120 B, target: Iota Pegasi B, value: 5.88


source: Ross 845 A, target: Wolf 534 A, value: 4.27


source: Ross 845 A, target: AC-12 2306-155 A, value: 6.81


source: DM-3 4233 A, target: King A, value: 4.78


source: DM-3 4233 A, target: Clarkesstar A, value: 7.63


source: DM-3 4233 A, target: DM-8 4352 B, value: 7.63


source: DM-3 4233 A, target: VB 8 C, value: 7.63


source: DM-3 4233 A, target: Wolf 629 A, value: 7.61


source: DM-3 4233 A, target: Wolf 629 B, value: 7.61


source: DM-3 4233 A, target: 70 Ophiuchi A, value: 7.18


source: DM-3 4233 A, target: 70 Ophiuchi B, value: 7.18


source: DM-3 4233 A, target: DM+2 3482 C, value: 7.18


source: DM-51 10924 A, target: Mu Arae A, value: 5.94


source: DM-51 10924 A, target: DM-48 11837 A, value: 2.29


source: DM-51 10924 B, target: Mu Arae A, value: 5.94


source: DM-51 10924 B, target: DM-48 11837 A, value: 2.29


source: AC+20 76187 A, target: Psi Capricorni A, value: 6.21


source: AC+20 76187 A, target: Wolf 918 A, value: 5.97


source: AC+20 76187 A, target: DM-27 14659 A, value: 7.34


source: AC+20 76187 A, target: DM-27 14659 B, value: 7.34


source: AC+20 76187 A, target: DM-31 17815 A, value: 7.15


source: AC+20 76187 A, target: DM-32 16135 A, value: 7.64


source: AC+20 76187 A, target: DM-32 16135 B, value: 7.64


source: Wolf 918 A, target: L 856-54 A, value: 6.08


source: Wolf 918 A, target: L 856-54 B, value: 6.08


source: Wolf 918 A, target: Wolf 906 A, value: 6.61


source: Wolf 918 A, target: AC+20 76187 A, value: 5.97


source: L 714-88 A, target: L 715-89 A, value: 5.65


source: Mu Herculis A, target: Ross 863 A, value: 7.87


source: Mu Herculis A, target: New Melbourne A, value: 4.32


source: Mu Herculis A, target: Vega A, value: 6.98


source: Mu Herculis A, target: DM+45 2505 B, value: 7.62


source: Mu Herculis A, target: Red Speck A, value: 7.62


source: Mu Herculis B, target: Ross 863 A, value: 7.87


source: Mu Herculis B, target: New Melbourne A, value: 4.32


source: Mu Herculis B, target: Vega A, value: 6.98


source: Mu Herculis B, target: DM+45 2505 B, value: 7.62


source: Mu Herculis B, target: Red Speck A, value: 7.62


source: Mu Herculis C, target: Ross 863 A, value: 7.87


source: Mu Herculis C, target: New Melbourne A, value: 4.32


source: Mu Herculis C, target: Vega A, value: 6.98


source: Mu Herculis C, target: DM+45 2505 B, value: 7.62


source: Mu Herculis C, target: Red Speck A, value: 7.62


source: AC-12 2306-155 A, target: Wolf 534 A, value: 5.88


source: AC-12 2306-155 A, target: Ross 845 A, value: 6.81


source: AC-12 2306-155 A, target: Ross 848 A, value: 4.59


source: AC+61 26806 A, target: LP 101-15 A, value: 7.65


source: AC+61 26806 A, target: LP 101-15 B, value: 7.65


source: AC+61 26806 A, target: LP 101-167 C, value: 7.65


source: AC+61 26806 A, target: 26 Draconis A, value: 0.22


source: AC+61 26806 A, target: 26 Draconis B, value: 0.22


source: AC+61 26806 A, target: DM+67 1014 A, value: 6.95


source: AC+61 26806 A, target: DM+67 1014 B, value: 6.95


source: DM+43 2796 A, target: DM+38 3095 A, value: 5.25


source: DM+43 2796 A, target: Vega A, value: 7.71


source: 26 Draconis A, target: LP 101-15 A, value: 7.72


source: 26 Draconis A, target: LP 101-15 B, value: 7.72


source: 26 Draconis A, target: LP 101-167 C, value: 7.72


source: 26 Draconis A, target: AC+61 26806 A, value: 0.22


source: 26 Draconis A, target: DM+67 1014 A, value: 6.8


source: 26 Draconis A, target: DM+67 1014 B, value: 6.8


source: 26 Draconis B, target: LP 101-15 A, value: 7.72


source: 26 Draconis B, target: LP 101-15 B, value: 7.72


source: 26 Draconis B, target: LP 101-167 C, value: 7.72


source: 26 Draconis B, target: AC+61 26806 A, value: 0.22


source: 26 Draconis B, target: DM+67 1014 A, value: 6.8


source: 26 Draconis B, target: DM+67 1014 B, value: 6.8


source: L 768-119 A, target: Ross 802 A, value: 7.51


source: DM+16 2708 A, target: AC+18 1890-112 A, value: 6.07


source: DM+16 2708 A, target: L 1272-21 B, value: 6.07


source: DM+16 2708 A, target: Ross 508 A, value: 4.7


source: DM+16 2708 A, target: DM+19 2881 A, value: 5.16


source: DM+16 2708 A, target: DM+19 2881 B, value: 5.16


source: DM+16 2708 A, target: Ross 52 A, value: 4.39


source: DM+16 2708 A, target: Ross 52 B, value: 4.39


source: DM+16 2708 A, target: Arcturus A, value: 6.07


source: AC+32 54804 A, target: Ross 165 A, value: 7.49


source: AC+32 54804 A, target: Ross 165 B, value: 7.49


source: AC+32 54804 A, target: AC+20 1463-148 A, value: 5.5


source: AC+32 54804 A, target: AC+20 1463-154 B, value: 5.5


source: AC+32 54804 A, target: Vega A, value: 4.08


source: AC+32 54804 B, target: Ross 165 A, value: 7.49


source: AC+32 54804 B, target: Ross 165 B, value: 7.49


source: AC+32 54804 B, target: AC+20 1463-148 A, value: 5.5


source: AC+32 54804 B, target: AC+20 1463-154 B, value: 5.5


source: AC+32 54804 B, target: Vega A, value: 4.08


source: Ross 52 A, target: AC+18 1890-112 A, value: 6.9


source: Ross 52 A, target: L 1272-21 B, value: 6.9


source: Ross 52 A, target: Ross 508 A, value: 5.9


source: Ross 52 A, target: DM+19 2881 A, value: 5.58


source: Ross 52 A, target: DM+19 2881 B, value: 5.58


source: Ross 52 A, target: DM+16 2708 A, value: 4.39


source: Ross 52 A, target: Arcturus A, value: 6.2


source: Ross 52 B, target: AC+18 1890-112 A, value: 6.9


source: Ross 52 B, target: L 1272-21 B, value: 6.9


source: Ross 52 B, target: Ross 508 A, value: 5.9


source: Ross 52 B, target: DM+19 2881 A, value: 5.58


source: Ross 52 B, target: DM+19 2881 B, value: 5.58


source: Ross 52 B, target: DM+16 2708 A, value: 4.39


source: Ross 52 B, target: Arcturus A, value: 6.2


source: DM-27 14659 A, target: AC+20 76187 A, value: 7.34


source: DM-27 14659 A, target: DM-31 17815 A, value: 4.14


source: DM-27 14659 A, target: DM-32 16135 A, value: 4.23


source: DM-27 14659 A, target: DM-32 16135 B, value: 4.23


source: DM-27 14659 B, target: AC+20 76187 A, value: 7.34


source: DM-27 14659 B, target: DM-31 17815 A, value: 4.14


source: DM-27 14659 B, target: DM-32 16135 A, value: 4.23


source: DM-27 14659 B, target: DM-32 16135 B, value: 4.23


source: L 339-19 A, target: DM-37 10765 A, value: 7.59


source: L 339-19 A, target: DM-37 10765 B, value: 7.59


source: L 339-19 A, target: DM-46 11370 A, value: 6.96


source: L 339-19 A, target: DM-46 11370 B, value: 6.96


source: Vega A, target: Mu Herculis A, value: 6.98


source: Vega A, target: Mu Herculis B, value: 6.98


source: Vega A, target: Mu Herculis C, value: 6.98


source: Vega A, target: DM+43 2796 A, value: 7.71


source: Vega A, target: AC+32 54804 A, value: 4.08


source: Vega A, target: AC+32 54804 B, value: 4.08


source: Vega A, target: DM+45 2505 B, value: 7.54


source: Vega A, target: Red Speck A, value: 7.54


source: DM+45 2247 A, target: 44 I Bootis A, value: 2.53


source: DM+45 2247 A, target: 44 I Bootis B, value: 2.53


source: DM+45 2247 A, target: 44 I Bootis C, value: 2.53


source: DM+45 2247 A, target: DM+47 2112 A, value: 7.22


source: DM+45 2247 A, target: DM+47 2112 B, value: 7.22


source: Ross 848 A, target: AC-12 2306-155 A, value: 4.59


source: Ross 848 A, target: DM-1 2892 A, value: 5.19


source: L 715-89 A, target: L 714-88 A, value: 5.65


source: AC+39 60670 A, target: AC+39 57322 A, value: 7.36


source: AC+39 60670 A, target: AC+39 57322 B, value: 7.36


source: AC+39 60670 A, target: AC+39 57322 C, value: 7.36


source: AC+39 60670 B, target: AC+39 57322 A, value: 7.36


source: AC+39 60670 B, target: AC+39 57322 B, value: 7.36


source: AC+39 60670 B, target: AC+39 57322 C, value: 7.36


source: Wolf 1084 A, target: Eta Cephei A, value: 5.12


source: Clarkesstar A, target: King A, value: 6.59


source: Clarkesstar A, target: DM-3 4233 A, value: 7.63


source: Clarkesstar A, target: Wolf 629 A, value: 0.1


source: Clarkesstar A, target: Wolf 629 B, value: 0.1


source: Clarkesstar A, target: 70 Ophiuchi A, value: 7.48


source: Clarkesstar A, target: 70 Ophiuchi B, value: 7.48


source: Clarkesstar A, target: DM+2 3482 C, value: 7.48


source: Clarkesstar A, target: DM-26 12026 A, value: 6.65


source: Clarkesstar A, target: DM-26 12026 B, value: 6.65


source: Clarkesstar A, target: DM-26 12036 C, value: 6.57


source: Clarkesstar A, target: Broward A, value: 7.43


source: Clarkesstar A, target: DM-12 4523 B, value: 7.43


source: DM-8 4352 B, target: King A, value: 6.59


source: DM-8 4352 B, target: DM-3 4233 A, value: 7.63


source: DM-8 4352 B, target: Wolf 629 A, value: 0.1


source: DM-8 4352 B, target: Wolf 629 B, value: 0.1


source: DM-8 4352 B, target: 70 Ophiuchi A, value: 7.48


source: DM-8 4352 B, target: 70 Ophiuchi B, value: 7.48


source: DM-8 4352 B, target: DM+2 3482 C, value: 7.48


source: DM-8 4352 B, target: DM-26 12026 A, value: 6.65


source: DM-8 4352 B, target: DM-26 12026 B, value: 6.65


source: DM-8 4352 B, target: DM-26 12036 C, value: 6.57


source: DM-8 4352 B, target: Broward A, value: 7.43


source: DM-8 4352 B, target: DM-12 4523 B, value: 7.43


source: VB 8 C, target: King A, value: 6.59


source: VB 8 C, target: DM-3 4233 A, value: 7.63


source: VB 8 C, target: Wolf 629 A, value: 0.1


source: VB 8 C, target: Wolf 629 B, value: 0.1


source: VB 8 C, target: 70 Ophiuchi A, value: 7.48


source: VB 8 C, target: 70 Ophiuchi B, value: 7.48


source: VB 8 C, target: DM+2 3482 C, value: 7.48


source: VB 8 C, target: DM-26 12026 A, value: 6.65


source: VB 8 C, target: DM-26 12026 B, value: 6.65


source: VB 8 C, target: DM-26 12036 C, value: 6.57


source: VB 8 C, target: Broward A, value: 7.43


source: VB 8 C, target: DM-12 4523 B, value: 7.43


source: Wolf 629 A, target: King A, value: 6.53


source: Wolf 629 A, target: DM-3 4233 A, value: 7.61


source: Wolf 629 A, target: Clarkesstar A, value: 0.1


source: Wolf 629 A, target: DM-8 4352 B, value: 0.1


source: Wolf 629 A, target: VB 8 C, value: 0.1


source: Wolf 629 A, target: 70 Ophiuchi A, value: 7.43


source: Wolf 629 A, target: 70 Ophiuchi B, value: 7.43


source: Wolf 629 A, target: DM+2 3482 C, value: 7.43


source: Wolf 629 A, target: DM-26 12026 A, value: 6.72


source: Wolf 629 A, target: DM-26 12026 B, value: 6.72


source: Wolf 629 A, target: DM-26 12036 C, value: 6.65


source: Wolf 629 A, target: Broward A, value: 7.43


source: Wolf 629 A, target: DM-12 4523 B, value: 7.43


source: Wolf 629 B, target: King A, value: 6.53


source: Wolf 629 B, target: DM-3 4233 A, value: 7.61


source: Wolf 629 B, target: Clarkesstar A, value: 0.1


source: Wolf 629 B, target: DM-8 4352 B, value: 0.1


source: Wolf 629 B, target: VB 8 C, value: 0.1


source: Wolf 629 B, target: 70 Ophiuchi A, value: 7.43


source: Wolf 629 B, target: 70 Ophiuchi B, value: 7.43


source: Wolf 629 B, target: DM+2 3482 C, value: 7.43


source: Wolf 629 B, target: DM-26 12026 A, value: 6.72


source: Wolf 629 B, target: DM-26 12026 B, value: 6.72


source: Wolf 629 B, target: DM-26 12036 C, value: 6.65


source: Wolf 629 B, target: Broward A, value: 7.43


source: Wolf 629 B, target: DM-12 4523 B, value: 7.43


source: AC+17 536-125 A, target: Iota Pegasi A, value: 5.35


source: AC+17 536-125 A, target: Iota Pegasi B, value: 5.35


source: AC+17 536-125 A, target: AC+16 734-144 A, value: 4.96


source: Iota Pegasi A, target: DM+27 4120 A, value: 5.88


source: Iota Pegasi A, target: DM+27 4120 B, value: 5.88


source: Iota Pegasi A, target: AC+17 536-125 A, value: 5.35


source: Iota Pegasi B, target: DM+27 4120 A, value: 5.88


source: Iota Pegasi B, target: DM+27 4120 B, value: 5.88


source: Iota Pegasi B, target: AC+17 536-125 A, value: 5.35


source: DM-34 11626 A, target: DM-37 10765 A, value: 5.41


source: DM-34 11626 A, target: DM-37 10765 B, value: 5.41


source: DM-34 11626 A, target: DM-46 11370 A, value: 5.12


source: DM-34 11626 A, target: DM-46 11370 B, value: 5.12


source: DM-34 11626 A, target: DM-26 12026 A, value: 6.29


source: DM-34 11626 A, target: DM-26 12026 B, value: 6.29


source: DM-34 11626 A, target: DM-26 12036 C, value: 6.38


source: DM-34 11626 B, target: DM-37 10765 A, value: 5.41


source: DM-34 11626 B, target: DM-37 10765 B, value: 5.41


source: DM-34 11626 B, target: DM-46 11370 A, value: 5.12


source: DM-34 11626 B, target: DM-46 11370 B, value: 5.12


source: DM-34 11626 B, target: DM-26 12026 A, value: 6.29


source: DM-34 11626 B, target: DM-26 12026 B, value: 6.29


source: DM-34 11626 B, target: DM-26 12036 C, value: 6.38


source: DM-34 11626 C, target: DM-37 10765 A, value: 5.41


source: DM-34 11626 C, target: DM-37 10765 B, value: 5.41


source: DM-34 11626 C, target: DM-46 11370 A, value: 5.12


source: DM-34 11626 C, target: DM-46 11370 B, value: 5.12


source: DM-34 11626 C, target: DM-26 12026 A, value: 6.29


source: DM-34 11626 C, target: DM-26 12026 B, value: 6.29


source: DM-34 11626 C, target: DM-26 12036 C, value: 6.38


source: DM-31 17815 A, target: AC+20 76187 A, value: 7.15


source: DM-31 17815 A, target: DM-27 14659 A, value: 4.14


source: DM-31 17815 A, target: DM-27 14659 B, value: 4.14


source: DM-31 17815 A, target: DM-32 16135 A, value: 0.64


source: DM-31 17815 A, target: DM-32 16135 B, value: 0.64


source: DM-32 16135 A, target: AC+20 76187 A, value: 7.64


source: DM-32 16135 A, target: DM-27 14659 A, value: 4.23


source: DM-32 16135 A, target: DM-27 14659 B, value: 4.23


source: DM-32 16135 A, target: DM-31 17815 A, value: 0.64


source: DM-32 16135 B, target: AC+20 76187 A, value: 7.64


source: DM-32 16135 B, target: DM-27 14659 A, value: 4.23


source: DM-32 16135 B, target: DM-27 14659 B, value: 4.23


source: DM-32 16135 B, target: DM-31 17815 A, value: 0.64


source: 44 I Bootis A, target: DM+45 2247 A, value: 2.53


source: 44 I Bootis A, target: DM+47 2112 A, value: 7.54


source: 44 I Bootis A, target: DM+47 2112 B, value: 7.54


source: 44 I Bootis B, target: DM+45 2247 A, value: 2.53


source: 44 I Bootis B, target: DM+47 2112 A, value: 7.54


source: 44 I Bootis B, target: DM+47 2112 B, value: 7.54


source: 44 I Bootis C, target: DM+45 2247 A, value: 2.53


source: 44 I Bootis C, target: DM+47 2112 A, value: 7.54


source: 44 I Bootis C, target: DM+47 2112 B, value: 7.54


source: AC+16 734-144 A, target: AC+17 536-125 A, value: 4.96


source: Arcturus A, target: DM+19 2881 A, value: 6.68


source: Arcturus A, target: DM+19 2881 B, value: 6.68


source: Arcturus A, target: DM+16 2708 A, value: 6.07


source: Arcturus A, target: Ross 52 A, value: 6.2


source: Arcturus A, target: Ross 52 B, value: 6.2


source: Arcturus A, target: Eta Bootis A, value: 4.53


source: Arcturus A, target: Eta Bootis B, value: 4.53


source: Arcturus A, target: DM+18 2776 A, value: 4.75


source: Arcturus A, target: DM+27 2296 B, value: 7.07


source: Arcturus A, target: Hochbaden A, value: 7.07


source: DM-37 10765 A, target: L 339-19 A, value: 7.59


source: DM-37 10765 A, target: DM-34 11626 A, value: 5.41


source: DM-37 10765 A, target: DM-34 11626 B, value: 5.41


source: DM-37 10765 A, target: DM-34 11626 C, value: 5.41


source: DM-37 10765 A, target: DM-46 11370 A, value: 6.12


source: DM-37 10765 A, target: DM-46 11370 B, value: 6.12


source: DM-37 10765 A, target: DM-40 9712 A, value: 6.78


source: DM-37 10765 B, target: L 339-19 A, value: 7.59


source: DM-37 10765 B, target: DM-34 11626 A, value: 5.41


source: DM-37 10765 B, target: DM-34 11626 B, value: 5.41


source: DM-37 10765 B, target: DM-34 11626 C, value: 5.41


source: DM-37 10765 B, target: DM-46 11370 A, value: 6.12


source: DM-37 10765 B, target: DM-46 11370 B, value: 6.12


source: DM-37 10765 B, target: DM-40 9712 A, value: 6.78


source: DM+4 4048 A, target: 70 Ophiuchi A, value: 5.87


source: DM+4 4048 A, target: 70 Ophiuchi B, value: 5.87


source: DM+4 4048 A, target: DM+2 3482 C, value: 5.87


source: DM+4 4048 A, target: Altair A, value: 3.71


source: VB 10 B, target: 70 Ophiuchi A, value: 5.87


source: VB 10 B, target: 70 Ophiuchi B, value: 5.87


source: VB 10 B, target: DM+2 3482 C, value: 5.87


source: VB 10 B, target: Altair A, value: 3.71


source: DM-1 2892 A, target: Ross 848 A, value: 5.19


source: DM-1 2892 A, target: Ross 486 A, value: 6.38


source: DM-1 2892 A, target: Ross 486 B, value: 6.38


source: DM-51 12998 A, target: DM-47 13928 A, value: 3.73


source: DM-51 12998 A, target: DM-51 13128 A, value: 2.69


source: DM-51 12998 A, target: L 283-7 B, value: 2.76


source: DM-51 12998 A, target: DM-58 8327 A, value: 8


source: Theta Bootis A, target: G200-38 C, value: 1.17


source: Theta Bootis A, target: DM+50 2030 A, value: 5.6


source: Theta Bootis B, target: G200-38 C, value: 1.17


source: Theta Bootis B, target: DM+50 2030 A, value: 5.6


source: DM-46 11370 A, target: L 339-19 A, value: 6.96


source: DM-46 11370 A, target: DM-34 11626 A, value: 5.12


source: DM-46 11370 A, target: DM-34 11626 B, value: 5.12


source: DM-46 11370 A, target: DM-34 11626 C, value: 5.12


source: DM-46 11370 A, target: DM-37 10765 A, value: 6.12


source: DM-46 11370 A, target: DM-37 10765 B, value: 6.12


source: DM-46 11370 A, target: D'Artagnon A, value: 7.16


source: DM-46 11370 B, target: L 339-19 A, value: 6.96


source: DM-46 11370 B, target: DM-34 11626 A, value: 5.12


source: DM-46 11370 B, target: DM-34 11626 B, value: 5.12


source: DM-46 11370 B, target: DM-34 11626 C, value: 5.12


source: DM-46 11370 B, target: DM-37 10765 A, value: 6.12


source: DM-46 11370 B, target: DM-37 10765 B, value: 6.12


source: DM-46 11370 B, target: D'Artagnon A, value: 7.16


source: DM-47 13928 A, target: DM-51 12998 A, value: 3.73


source: DM-47 13928 A, target: DM-51 13128 A, value: 4.11


source: DM-47 13928 A, target: L 283-7 B, value: 4.12


source: DM-47 13928 A, target: DM-54 9222 A, value: 7.59


source: DM-47 13928 A, target: DM-54 9222 B, value: 7.59


source: G200-38 C, target: Theta Bootis A, value: 1.17


source: G200-38 C, target: Theta Bootis B, value: 1.17


source: G200-38 C, target: DM+50 2030 A, value: 5.99


source: 70 Ophiuchi A, target: DM-3 4233 A, value: 7.18


source: 70 Ophiuchi A, target: Clarkesstar A, value: 7.48


source: 70 Ophiuchi A, target: DM-8 4352 B, value: 7.48


source: 70 Ophiuchi A, target: VB 8 C, value: 7.48


source: 70 Ophiuchi A, target: Wolf 629 A, value: 7.43


source: 70 Ophiuchi A, target: Wolf 629 B, value: 7.43


